Words shared by at least 6 categories (frequency per category):
---------------------------------------------------------------
g: Personal Life / Past: 68, Coding: 375, Digital Media: 121, MBTI: 174, psychology: 116, translate: 215, Transcripts: 76
may: Personal Life / Past: 207, Coding: 103, Digital Media: 19, MBTI: 352, psychology: 179, translate: 143, Transcripts: 137
cognitive: Personal Life / Past: 109, Coding: 1, MBTI: 557, psychology: 291, translate: 92, Transcripts: 88
been: Personal Life / Past: 119, Coding: 144, Digital Media: 47, MBTI: 283, psychology: 82, translate: 175, Transcripts: 280
system: Personal Life / Past: 34, Coding: 276, Digital Media: 25, MBTI: 197, psychology: 250, translate: 272, Transcripts: 67
see: Personal Life / Past: 148, Coding: 128, Digital Media: 34, MBTI: 338, psychology: 122, translate: 123, Transcripts: 224
fi: Personal Life / Past: 101, Coding: 46, Digital Media: 35, MBTI: 647, psychology: 107, translate: 56, Transcripts: 125
most: Personal Life / Past: 102, Coding: 42, Digital Media: 10, MBTI: 399, psychology: 183, translate: 158, Transcripts: 221
rather: Personal Life / Past: 245, Coding: 25, Digital Media: 5, MBTI: 426, psychology: 171, translate: 113, Transcripts: 130
d: Personal Life / Past: 103, Coding: 311, Digital Media: 85, MBTI: 186, psychology: 75, translate: 260, Transcripts: 95
understanding: Personal Life / Past: 125, Coding: 52, MBTI: 429, psychology: 268, translate: 130, Transcripts: 109
um: Personal Life / Past: 21, Coding: 3, MBTI: 216, psychology: 196, translate: 140, Transcripts: 531
based: Personal Life / Past: 80, Coding: 172, Digital Media: 21, MBTI: 313, psychology: 186, translate: 182, Transcripts: 148
had: Personal Life / Past: 224, Coding: 65, Digital Media: 5, MBTI: 354, psychology: 98, translate: 122, Transcripts: 233
set: Personal Life / Past: 36, Coding: 479, Digital Media: 119, MBTI: 104, psychology: 54, translate: 244, Transcripts: 65
why: Personal Life / Past: 155, Coding: 57, Digital Media: 23, MBTI: 370, psychology: 169, translate: 83, Transcripts: 242
m: Personal Life / Past: 57, Coding: 121, Digital Media: 25, MBTI: 336, psychology: 65, translate: 140, Transcripts: 341
between: Personal Life / Past: 110, Coding: 142, Digital Media: 24, MBTI: 324, psychology: 164, translate: 171, Transcripts: 149
only: Personal Life / Past: 71, Coding: 235, Digital Media: 65, MBTI: 232, psychology: 95, translate: 185, Transcripts: 191
key: Personal Life / Past: 164, Coding: 172, Digital Media: 31, MBTI: 225, psychology: 243, translate: 111, Transcripts: 128
well: Personal Life / Past: 90, Coding: 24, Digital Media: 6, MBTI: 347, psychology: 208, translate: 133, Transcripts: 261
extraction: Coding: 446, Digital Media: 3, MBTI: 2, psychology: 2, translate: 307, Transcripts: 306
types: Personal Life / Past: 126, Coding: 33, Digital Media: 9, MBTI: 471, psychology: 190, translate: 116, Transcripts: 118
process: Personal Life / Past: 98, Coding: 208, Digital Media: 94, MBTI: 274, psychology: 126, translate: 124, Transcripts: 137
others: Personal Life / Past: 249, Coding: 9, Digital Media: 2, MBTI: 419, psychology: 145, translate: 119, Transcripts: 107
true: Personal Life / Past: 45, Coding: 325, Digital Media: 95, MBTI: 118, psychology: 84, translate: 164, Transcripts: 217
connect: Personal Life / Past: 24, Coding: 491, Digital Media: 14, MBTI: 51, psychology: 20, translate: 428, Transcripts: 11
life: Personal Life / Past: 180, Coding: 10, Digital Media: 2, MBTI: 383, psychology: 159, translate: 74, Transcripts: 229
first: Personal Life / Past: 52, Coding: 237, Digital Media: 50, MBTI: 225, psychology: 102, translate: 170, Transcripts: 190
vs: Personal Life / Past: 67, Coding: 14, Digital Media: 6, MBTI: 353, psychology: 295, translate: 45, Transcripts: 236
press: Coding: 571, Digital Media: 2, MBTI: 3, psychology: 1, translate: 431, Transcripts: 6
